observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,model_name,vulnerability_z,vulnerability_z_with_apartment_sensitivity,ntl_value
585.0865688364055,595.963814734248,10.877245897842444,0.20562447548636867,20.562447548636868,0.07312721852809112,0.029323426244073383,0.06577408586171173,-0.2502509691310241,Tokyo,533923463,random_forest,-0.07486614993443262,0.4283423585378068,56.212916215260826
1072.2328285959268,632.1554275620931,-440.0774010338336,-0.322620431130563,-32.2620431130563,-0.4655636671689929,-1.1863827785173828,-0.44063170249690065,-1.0826629139776367,Tokyo,533923464,random_forest,0.6412042151815472,0.3394574053853841,26.84583353996277
598.6007219044087,687.7065129674424,89.10579106303364,0.3240473061159451,32.404730611594516,0.19488252108312576,0.24021587051506854,0.18538952277213783,-0.06363946086315227,Tokyo,533923471,random_forest,1.24942294020574,0.9217799792574123,21.43624957402547
520.7822523582199,656.6690438639848,135.8867915057649,0.37959374955838726,37.95937495583873,0.2670294409082558,0.3663304429895673,0.2588365535326365,0.02389100547178542,Tokyo,533923472,random_forest,0.5486933763935604,0.7480418277927711,27.744999885559082
965.2554110817574,672.6431338877492,-292.6122771940083,-0.19386796096650208,-19.38679609665021,-0.2947648100103543,-0.7888388852283669,-0.28251029577990905,-0.8797738889239759,Tokyo,533923473,random_forest,-0.8932781985281572,-1.0888578587781732,20.30458339055379
689.7259065882286,719.773568385061,30.047661796832525,0.22575948562698844,22.575948562698844,0.10765296563264089,0.08100399703945747,0.10192074099251759,-0.21852208213048385,Tokyo,533923474,random_forest,0.5288862184427702,0.419395634520982,21.25541663169861
731.2518907549393,720.2048216857592,-11.047069069180159,0.11497987629794726,11.497987629794727,0.03767814709149694,-0.02978124408565072,0.03558302924098498,-0.3930893498804147,Tokyo,533923481,random_forest,-0.09547736131101948,-0.10228977062685551,24.10125009218852
306.95037335134276,707.74026871571,400.78989536436734,1.700814603799662,170.08146037996622,0.9083837145218111,1.0804695459186127,0.8221839785294361,2.105879884256047,Tokyo,533923482,random_forest,-0.7178364231401362,-0.4218410125077362,19.395416776339214
300.2555660548022,699.0104916789786,398.75492562417634,1.9022598944614886,190.22598944614887,0.937302135749089,1.0749835722037728,0.8324173553043605,2.4233187541429704,Tokyo,533923483,random_forest,2.1063921490613375,1.7699146171442666,18.160833477973938
323.0341120343032,728.2452486439942,405.211136609691,1.3848069312775324,138.48069312775326,0.8320585845378149,1.0923885503046602,0.775079991278062,1.607912827734378,Tokyo,533923484,random_forest,-1.6424568217034032,-1.8929100032666597,15.744166533152262
660.619240020207,685.0051853595143,24.385945339307245,0.13999429694210166,13.999429694210166,0.07483350458116263,0.06574085722296862,0.07130601897015032,-0.35367145436114644,Tokyo,533923544,random_forest,0.855542639151255,0.9525639875609385,22.78249994913737
359.26658576328197,605.3676732804169,246.10108751713497,1.0998130302465545,109.98130302465546,0.6123477958306279,0.6634516821787022,0.5603892015168586,1.158817484920872,Tokyo,533923553,random_forest,0.4507117529582871,0.7697206944062152,42.86333346366882
304.70152630568356,576.9566000716457,272.2550737659621,1.0648223300797128,106.48223300797127,0.6594473633362662,0.7339589129574157,0.6182776408217238,1.1036788997446079,Tokyo,533923554,random_forest,-0.4880727083039258,0.1408843281700943,51.57541664441427
569.3115938454544,648.3706780513897,79.05908420593532,0.359896034295526,35.98960342955261,0.19984786240534555,0.21313145316468154,0.18666553093360727,-0.007148789262825229,Tokyo,533923561,random_forest,0.08786696769067599,0.4780616657308293,41.921666383743286
