vulnerability_z,standardized_residual,svi_decile,city
-0.1394224718956068,0.1859903438171018,6,Tokyo
-0.8891607855828142,0.2077186310815152,2,Tokyo
-1.570035740735242,-0.572861917134431,1,Tokyo
-1.1740725983308282,0.299156857350742,1,Tokyo
-1.7410998460972165,0.7614718292560015,1,Tokyo
-0.5848631478663566,-0.3749070929172439,3,Tokyo
-1.4955280697709703,-1.4218408058847434,1,Tokyo
-1.5048289566841206,-1.453818124423589,1,Tokyo
-0.7058240706230289,0.944272102097039,2,Tokyo
-1.2761163390442425,-3.635329025134594,1,Tokyo
-1.3880822588412516,-1.0598768515703645,1,Tokyo
-1.6912243583404876,-2.2760065195351653,1,Tokyo
-1.0787273414335825,-0.2791145836437276,1,Tokyo
-2.3427458005209782,0.4774729005414607,1,Tokyo
-0.3775788678035093,0.6777374871394697,4,Tokyo
-1.0233555793085178,0.6697565839947782,1,Tokyo
-1.14580695065321,0.4509522277410915,1,Tokyo
-0.4744618789750935,-1.0560533540096566,4,Tokyo
-0.2940876623079179,0.2703994731004572,5,Tokyo
2.9595825859838287,1.170757010555937,10,Tokyo
1.6867176596329094,0.1614306666232688,10,Tokyo
-0.1053394405334726,-1.0553673637389298,6,Tokyo
-1.0322190895467678,-3.2148005751537347,1,Tokyo
-0.9566106600981202,0.3015232438867229,1,Tokyo
-1.1302915708309835,0.7703606498504675,1,Tokyo
-1.0669628835612697,0.3102717397193055,1,Tokyo
0.5764696041631182,0.792919688183651,9,Tokyo
-1.081978876942724,1.388167387904879,1,Tokyo
-0.9158496813028082,-0.4762574469877274,2,Tokyo
1.1007946508725446,1.0686089827286298,9,Tokyo
-1.1068715489298833,-0.1093887817846798,1,Tokyo
-0.9440725694384942,0.9632813580190036,2,Tokyo
-1.132685844541538,0.5152885823203598,1,Tokyo
0.7858584484098959,0.8595144471301346,9,Tokyo
-1.1425510243237238,1.018728918508132,1,Tokyo
-0.4559566286968836,-0.3625360660542471,4,Tokyo
1.5474650142086852,-0.1160712490601621,10,Tokyo
-0.5940897769075165,1.2128167701613748,3,Tokyo
0.3703231906918878,0.33493429259184,8,Tokyo
0.9763620812486196,0.9033077525682778,9,Tokyo
-0.9659987867914428,0.523099672052614,1,Tokyo
2.157503350934758,0.868392748970237,10,Tokyo
0.3636885783807022,1.2041908314313832,8,Tokyo
0.0467006278545223,0.1642024636546382,7,Tokyo
-0.5408349098936107,0.9973688718354596,3,Tokyo
-0.2339687205848769,0.9668894942821226,5,Tokyo
-1.4493298768215297,0.1967013689882759,1,Tokyo
-0.280059892113952,0.591311441312708,5,Tokyo
-1.132153890816202,0.5870836731957324,1,Tokyo
-0.6200142675275696,1.0958405985519457,3,Tokyo
-0.6477257787791111,0.995806270474744,3,Tokyo
0.8265172580020739,0.872942605228859,9,Tokyo
3.039625806202299,0.4696355931550151,10,Tokyo
-2.275621432317964,0.569288679687516,1,Tokyo
-0.4893932292308762,-0.811546025599851,4,Tokyo
-0.6487887520616594,1.2444742237345692,3,Tokyo
-0.3400695252585672,1.017160568356292,4,Tokyo
-1.863680168500116,-7.461974812502059,1,Tokyo
-2.1280004447021184,-1.8464872682259468,1,Tokyo
-0.5709816505620774,-2.7070513124391984,3,Tokyo
0.3408502922379439,0.7532452879634879,8,Tokyo
0.5867604987580501,0.878346597278077,9,Tokyo
1.2729955157186623,0.9791004665558504,10,Tokyo
-0.8184952984640728,1.1089029607159608,2,Tokyo
-0.2775083682113828,0.7417264849608479,5,Tokyo
-0.6175333931653887,0.0870873511413862,3,Tokyo
-0.3787286960458265,1.2258896312010443,4,Tokyo
-1.768786264236749,0.2667939931301742,1,Tokyo
-1.0749199426625042,0.3611832717813846,1,Tokyo
-1.8278841869735296,0.0037103272414817,1,Tokyo
-0.5862044854575252,0.8429097188838153,3,Tokyo
3.131855591731774,1.3470763798678744,10,Tokyo
0.1366977755326723,0.2597523340949117,7,Tokyo
-0.8937862390736036,0.8387760470572093,2,Tokyo
0.1253303858991893,0.1050182502616003,7,Tokyo
-0.7696417114321871,0.8042454900261959,2,Tokyo
-2.547541595263076,-4.618376191691691,1,Tokyo
-1.4952723913452135,-2.2173795218251184,1,Tokyo
-0.204841221927069,0.8840516271940975,5,Tokyo
-0.3875750217527329,-0.2788552544191804,4,Tokyo
-0.1248312263961946,0.0612090110512544,6,Tokyo
-0.3228643750243027,0.7076783263784207,5,Tokyo
0.0842185259853931,0.3917260389239937,7,Tokyo
1.7648241883164502,0.3631403353352351,10,Tokyo
4.535742025495598,0.6561617738567856,10,Tokyo
-1.239797679981416,-0.0738120605767982,1,Tokyo
-0.7227356281586939,-0.117726996789003,2,Tokyo
-0.2165156552910804,-0.0083537136742536,5,Tokyo
-0.7221082960217804,0.3464970997615587,2,Tokyo
-0.4528327116880892,-2.00179040677237,4,Tokyo
-1.045332706574807,-0.0520018744044257,1,Tokyo
0.6796329802238242,0.5867032491710316,9,Tokyo
-0.6360465309725176,-0.5993569410682512,3,Tokyo
-0.5817038258516491,1.0897629675142328,3,Tokyo
2.1444493673328258,1.3379332565855042,10,Tokyo
-0.6623651769420817,-1.4872664091862378,3,Tokyo
-0.7310589260740501,0.4871711609361372,2,Tokyo
-1.3023018856082866,-0.8058727246499763,1,Tokyo
-1.0403132707322122,0.0334417362967752,1,Tokyo
-0.3682729404029271,0.2080876462740527,4,Tokyo
-0.1068912599811515,-0.046933402944672,6,Tokyo
3.262109479945326,0.5324151265617187,10,Tokyo
-0.6212704630369077,0.0146081867370875,3,Tokyo
-0.6360125062266045,0.4471157823178866,3,Tokyo
-0.4750540402883103,-0.509416567224238,4,Tokyo
-0.394579735709746,0.6142250971366251,4,Tokyo
1.439290301608687,0.5720290002143308,10,Tokyo
-0.4018889814888439,0.0713185245261738,4,Tokyo
-0.2277344710508245,0.16847876440237,5,Tokyo
