city,role,unit_id,ntl,observed,predicted,svi,svi_component_count,height,apartment,pop_density,lon,lat,bias,relative_bias,log_bias,standardized_residual,z_ntl,z_svi,z_height,z_apartment,z_pop_density,actual_vulnerable_low_energy,ntl_detected_low_energy,missed,missed_label,threshold,z_ntl_x_z_svi,z_ntl_x_z_height,z_ntl_x_z_apartment,z_svi_x_z_height,z_svi_x_z_apartment,z_svi_x_z_pop_density
Amsterdam,calibration,BU0363AD03,117.5209732055664,1910.0,1931.88472132266,0.5215811389224784,9,5.621805310249329,94.0,9115.0,,,21.88472132265997,0.011457969278879565,0.011392823899124771,0.03134736510119774,2.8132021531674494,0.5215811389224781,1.3101025280256997,0.4377932843960617,-0.4041365000720333,False,False,False,0,0.25,1.467313183068246,3.685583252712017,1.2316010103052502,0.6833247686728623,0.22834471988791025,-0.2107899759877153
Amsterdam,calibration,BU0363AD04,125.89656829833984,1990.0,1942.418582453932,0.06631674662827423,9,6.752961374464489,94.0,17306.0,,,-47.581417546067996,-0.023910260073401003,-0.024200750149772965,-0.06815494910162465,3.1180122045575986,0.06631674662827423,1.9286960182494903,0.4377932843960617,0.6022351278936026,False,False,False,0,0.25,0.20677642535351304,6.013697723783556,1.365044803820276,0.12790484516521283,0.029033026316853627,0.03993827438716637
Amsterdam,calibration,BU0363AD05,126.66657257080078,1810.0,1973.704950383305,-0.0034867244334276177,9,6.637886925177141,92.0,9827.0,,,163.704950383305,0.0904447239686768,0.08658561667118825,0.23448865411072964,3.1460346960056342,-0.003486724433427593,1.8657654399922527,0.3711242563154432,-0.316657974969905,False,False,False,0,0.25,-0.010969356042973794,5.869762808823845,1.1675697868976724,-0.006505409946665771,-0.0012940080123327005,0.0011040990983672708
Amsterdam,calibration,BU0363AD06,118.07167053222656,1670.0,1934.6099060151607,0.36568152833331463,9,5.56948261994582,97.0,13565.0,,,264.60990601516073,0.15844904551806033,0.14708208077070672,0.3790234845102735,2.8332434849869075,0.36568152833331447,1.281488902871152,0.5377968265169895,0.14260428181626844,False,False,False,0,0.25,1.0360648077304184,3.630770085142711,1.5237093549758944,0.46861682054410525,0.19666236545353907,0.05214775172144773
Amsterdam,calibration,BU0363AD07,109.07659912109376,1580.0,1965.6143398516613,0.5047475178715908,9,6.897026455402374,94.0,6727.0,,,385.61433985166127,0.24405970876687422,0.21837999056617363,0.5523485230342491,2.505889052410398,0.5047475178715906,2.0074806564228025,0.4377932843960617,-0.6975335758359129,False,False,False,0,0.25,1.2648412792657404,5.0305237998555405,1.097061398586883,1.013270878504641,0.2209750736397635,-0.3520783410352719
Amsterdam,calibration,BU0363AD08,102.7726821899414,2010.0,2024.496530929885,0.0676298639414634,9,5.667212896876865,97.0,6558.0,,,14.496530929885012,0.007212204442728861,0.007186320873484142,0.020764625743229605,2.2764728470590105,0.0676298639414634,1.334934501599617,0.5377968265169895,-0.7182974392379631,False,False,False,0,0.25,0.1539575489130367,3.0389421454937815,1.2242798728004318,0.09028143871394737,0.0363711262054948,-0.04857835808516502
Amsterdam,calibration,BU0363AE01,95.0604248046875,1740.0,2173.307299262236,0.24451960291213853,9,5.678752779960632,96.0,19598.0,,,433.30729926223603,0.2490271834840437,0.22236499510519714,0.6206632431240079,1.9958034087809382,0.24451960291213845,1.3412452988268013,0.5044623124766802,0.8838373463403413,False,False,False,0,0.25,0.4880130570058073,2.676861939409938,1.006807602842473,0.3279607678769019,0.12335092433093695,0.21611555696605844
Amsterdam,calibration,BU0363AE02,111.58210754394533,1790.0,1964.211795893952,0.49851341168725555,9,6.254261575896164,95.0,8546.0,,,174.21179589395206,0.09732502563907937,0.09287542331527199,0.24953851092307588,2.5970711287486834,0.4985134116872553,1.6559728647168916,0.4711277984363709,-0.47404560229550374,False,False,False,0,0.25,1.2946747887869774,4.300679316947488,1.223552403270028,0.8255246824515353,0.23486352613922082,-0.23631809049567137
Amsterdam,calibration,BU0363AE03,92.23185729980467,1770.0,1998.059192411551,0.5675627577365756,9,5.366200799033756,95.0,26847.0,,,228.05919241155107,0.12884700136245822,0.12119675903339466,0.32666875962486636,1.8928643582449667,0.5675627577365754,1.1703205017325429,0.4711277984363709,1.774471936881532,False,False,False,0,0.25,1.0743193151867863,2.215257965452897,0.8917810178386253,0.6642303313989746,0.2673945925269081,1.0071241860226448
Amsterdam,calibration,BU0363AE04,104.03263092041016,1930.0,2032.4774363518973,0.06290266188767703,9,5.541817272410674,92.0,7403.0,,,102.47743635189727,0.053097117280775784,0.051735458035532034,0.14678722952855164,2.3223257127992003,0.06290266188767703,1.266359598939166,0.3711242563154432,-0.6144781222277125,False,False,False,0,0.25,0.14608046910526665,2.9408994582665082,0.8618714030848348,0.07965738968028464,0.02334470361332591,-0.03865230955986448
